pipeline,run_id,model,domain,root_feature,collection_mode,llm_host,meta_file,fm_xml,num_sources,num_chunks_total,num_evidence_chunks,context_chars,llm_duration_seconds,wellformed_ok,wellformed_error_count,satisfiable,dead_features_count,core_features_count,coverage_score,semantic_precision,semantic_recall,semantic_f1,feature_count,abstract_feature_count,concrete_feature_count,missing_feature_count,extra_feature_count,missing_feature_ratio,extra_feature_ratio,edge_jaccard_to_gt,parent_match_rate,sat_error,coverage_error,feature_extract_error
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T05-23-30,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T05-23-30.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T05-23-30.xml,,,12,,21.78202509880066,False,1,,,,28.18,0.907,0.4615,0.6118,43,11,32,125,38,0.9615,0.8837,0.0237,0.8,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T05-44-05,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T05-44-05.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T05-44-05.xml,,,12,,13.073837757110596,False,1,,,,20.24,0.8636,0.3385,0.4863,22,9,13,126,18,0.9692,0.8182,0.0201,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-04-00,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-04-00.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-04-00.xml,,,12,,11.757571697235107,False,1,,,,21.63,0.7917,0.3615,0.4964,24,8,16,126,20,0.9692,0.8333,0.0199,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-26-39,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-26-39.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-26-39.xml,,,12,,16.580334186553955,False,1,,,,25.68,0.875,0.4154,0.5633,32,9,23,126,28,0.9692,0.875,0.0189,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-43-43,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-43-43.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-43-43.xml,,,12,,17.358862161636353,False,1,,,,23.02,0.8621,0.4077,0.5536,29,10,19,126,25,0.9692,0.8621,0.0192,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-59-06,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-59-06.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T06-59-06.xml,,,12,,21.82383704185486,False,1,,,,25.92,0.8605,0.4462,0.5876,43,10,33,126,39,0.9692,0.907,0.0176,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T07-13-55,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T07-13-55.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-20T07-13-55.xml,,,12,,21.073216915130615,False,1,,,,24.06,0.8718,0.4308,0.5766,39,11,28,126,35,0.9692,0.8974,0.0181,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-35-44,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-35-44.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-35-44.xml,,,12,,15.462522268295288,True,0,True,0,1,23.2,0.9655,0.3769,0.5422,29,10,19,125,24,0.9615,0.8276,0.0192,0.6,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-41-31,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-41-31.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-41-31.xml,,,12,,16.736874103546143,True,0,True,0,1,25.72,0.8485,0.4385,0.5782,33,11,22,124,27,0.9538,0.8182,0.0252,0.6667,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-45-33,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-45-33.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-45-33.xml,,,12,,15.44117283821106,True,0,True,0,1,20.51,0.9474,0.3308,0.4903,19,6,13,126,15,0.9692,0.7895,0.0205,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-48-36,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-48-36.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-48-36.xml,,,12,,12.503463983535767,True,0,True,0,1,18.97,0.8261,0.3308,0.4724,23,8,15,126,19,0.9692,0.8261,0.02,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-51-34,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-51-34.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-51-34.xml,,,12,,12.983824968338013,True,0,True,0,4,18.48,0.8182,0.3462,0.4865,22,7,15,126,18,0.9692,0.8182,0.0201,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-54-30,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-54-30.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-54-30.xml,,,12,,14.453994989395142,True,0,True,0,1,23.05,0.84,0.3923,0.5348,25,11,14,124,19,0.9538,0.76,0.0265,0.6667,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-57-18,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-57-18.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T15-57-18.xml,,,12,,13.263391017913818,True,0,True,0,1,22.62,0.875,0.4077,0.5562,24,8,16,126,20,0.9692,0.8333,0.0199,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-00-12,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-00-12.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-00-12.xml,,,12,,15.14997410774231,False,15,,,,24.74,0.8077,0.3923,0.5281,26,10,16,124,20,0.9538,0.7692,0.0263,0.6667,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-03-16,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-03-16.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-03-16.xml,,,12,,17.86250901222229,True,0,True,0,1,23.73,0.9688,0.4077,0.5739,32,10,22,126,28,0.9692,0.875,0.0189,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-06-27,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-06-27.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-06-27.xml,,,12,,17.41971778869629,True,0,True,0,1,20.71,0.8621,0.3538,0.5017,29,9,20,126,25,0.9692,0.8621,0.0192,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-09-04,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-09-04.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-09-04.xml,,,12,,17.230103015899658,True,0,True,0,1,24.93,0.931,0.3692,0.5288,29,10,19,125,24,0.9615,0.8276,0.0192,0.6,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-12-01,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-12-01.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-12-01.xml,,,12,,13.500270128250122,True,0,True,0,1,21.71,0.8,0.3692,0.5053,25,7,18,126,21,0.9692,0.84,0.0197,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-14-44,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-14-44.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-14-44.xml,,,12,,13.68419098854065,True,0,True,0,1,21.87,0.8333,0.3385,0.4814,24,6,18,126,20,0.9692,0.8333,0.0199,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-17-30,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-17-30.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-17-30.xml,,,12,,13.125725746154785,True,0,True,0,7,17.69,0.7619,0.3154,0.4461,21,7,14,126,17,0.9692,0.8095,0.0203,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-20-42,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-20-42.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-20-42.xml,,,12,,13.101949214935303,True,0,True,0,1,19.79,0.7083,0.3462,0.465,24,7,17,126,20,0.9692,0.8333,0.0199,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-23-51,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-23-51.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-23-51.xml,,,12,,11.774838924407959,True,0,True,0,1,17.7,0.7895,0.3154,0.4507,19,5,14,126,15,0.9692,0.7895,0.0205,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-26-51,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-26-51.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-26-51.xml,,,12,,11.636808156967163,True,0,True,0,1,17.31,0.85,0.3154,0.4601,20,6,14,126,16,0.9692,0.8,0.0204,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-29-29,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-29-29.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-29-29.xml,,,12,,13.585019826889038,True,0,True,0,1,19.05,0.88,0.3615,0.5125,25,8,17,126,21,0.9692,0.84,0.0197,0.75,,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-32-01,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-32-01.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-32-01.xml,,,12,,13.309216737747192,False,15,,,,16.42,0.8,0.3154,0.4524,20,5,15,126,16,0.9692,0.8,0.0204,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-35-09,gemini-3.1-pro-preview,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-35-09.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_gemini-3.1-pro-preview_2026-03-22T16-35-09.xml,,,12,,15.328656911849976,True,0,True,0,1,18.29,0.8636,0.3615,0.5097,22,8,14,126,18,0.9692,0.8182,0.0201,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-02-07T14-22-15,,Model Driven Engineering,Model Federation,per_source,,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-02-07T14-22-15.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-02-07T14-22-15.xml,,,12,,121.59975719451904,False,3,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"not well-formed (invalid token): line 1, column 0","not well-formed (invalid token): line 1, column 0"
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-18-55,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-18-55.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-18-55.xml,,,70,,572.6283781528473,False,1,,,,36.64,0.8727,0.5462,0.6719,55,13,42,124,49,0.9538,0.8909,0.0221,0.6667,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-24-23,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-24-23.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-24-23.xml,,,70,,94.32817101478577,True,0,True,0,1,30.97,0.8478,0.5231,0.647,46,13,33,123,39,0.9462,0.8478,0.0292,0.7143,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-29-26,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-29-26.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-29-26.xml,,,70,,108.34378695487976,False,1,,,,,,,,,,,,,,,,,Skipped SAT: XML not well-formed/XSD-valid,"mismatched tag: line 22, column 20","mismatched tag: line 22, column 20"
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-34-41,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-34-41.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-34-41.xml,,,70,,91.66729187965393,False,1,,,,28.02,0.8333,0.4923,0.619,48,14,34,125,43,0.9615,0.8958,0.0171,0.6,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-38-29,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-38-29.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-38-29.xml,,,70,,56.049445152282715,True,0,True,0,1,28.84,0.9348,0.5154,0.6644,46,16,30,126,42,0.9692,0.913,0.0173,0.75,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-43-02,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-43-02.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-43-02.xml,,,70,,70.57197523117065,True,0,True,0,1,27.68,0.8413,0.4846,0.615,63,26,37,125,58,0.9615,0.9206,0.0158,0.6,,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-47-06,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-47-06.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-47-06.xml,,,70,,67.69620704650879,False,1,,,,28.53,0.9455,0.4846,0.6408,55,25,30,126,51,0.9692,0.9273,0.0165,0.75,Skipped SAT: XML not well-formed/XSD-valid,,
ss_rag,ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-51-55,glm-4.7:cloud,Model Driven Engineering,Model Federation,per_source,https://ollama.com,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/reports/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-51-55.meta.json,/Users/joshuaocansey/Library/CloudStorage/OneDrive-HøgskulenpåVestlandet/Skrivebord/FAME_project/results/rag/ss-rgfm/fm/ss-rgfm_response_glm-4.7-cloud_2026-03-15T01-51-55.xml,,,70,,83.31469178199768,True,0,True,0,1,22.81,0.8571,0.3923,0.5383,42,14,28,126,38,0.9692,0.9048,0.0178,0.75,,,
